res_type,state_fips,station_id,direct_of_travel,lane_of_travel,year,func_class_code,num_lanes_direc_indicated,sample_type_for_traffic_vol,num_lanes_monitored_for_traffic_vol,method_of_traffic_vol_counting,sample_type_for_vehicle_class,num_lanes_monitored_for_vehicle_class,method_of_vehicle_class,alg_for_vehicle_class,class_sys_for_vehicle_class,sample_type_for_truck_weight,num_lanes_monitored_for_truck_weight,method_of_truck_weighing,calibration_of_weighing_sys,method_of_data_retrieval,type_of_sensor,second_type_of_sensor,primary_purpose,lrs_identification,lrs_location_point,latitude,longitude,shrp_site_identification,prev_station_id,year_station_established,year_station_discontinued,fips_county_code,hpms_sample_type,hpms_sample_identifier,national_highway_sys,posted_route_sign,posted_sign_route_num,concurrent_route_signing,concurrent_signed_route_num,station_location
$1,01,000160,5,3,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33520468," 86835355","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 124.2                        "
$1,01,000160,5,4,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33520468," 86835355","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 124.2                        "
$1,01,000162,1,1,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33520489," 86820255","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 125.1                        "
$1,01,000162,1,2,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33520489," 86820255","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 125.1                        "
$1,01,000162,1,3,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33520489," 86820255","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 125.1                        "
$1,01,000162,1,4,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33520489," 86820255","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 125.1                        "
$1,01,000162,1,5,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33520489," 86820255","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 125.1                        "
$1,01,000162,5,1,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33520489," 86820255","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 125.1                        "
$1,01,000162,5,2,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33520489," 86820255","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 125.1                        "
$1,01,000162,5,3,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33520489," 86820255","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 125.1                        "
$1,01,000162,5,4,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33520489," 86820255","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 125.1                        "
$1,01,000162,5,5,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33520489," 86820255","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 125.1                        "
$1,01,000163,1,1,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33633527," 86624551","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 140.2                        "
$1,01,000163,1,2,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33633527," 86624551","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 140.2                        "
$1,01,000163,1,3,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33633527," 86624551","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 140.2                        "
$1,01,000163,5,1,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33633527," 86624551","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 140.2                        "
$1,01,000163,5,2,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33633527," 86624551","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 140.2                        "
$1,01,000163,5,3,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",33633527," 86624551","    ","      ",13,0,073,0,"            ",1,1,00000059,1,00000020,"I-59 Birmingham @ MP 140.2                        "
$1,01,000172,1,1,13,1R,4,T,4,2,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",32363281," 86863927","    ","      ",3,0,101,1,008500000000,1,1,00000008,5,"        ","3.5 Miles North of I-65                           "
$1,01,000172,1,2,13,1R,4,T,4,2,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",32363281," 86863927","    ","      ",3,0,101,1,008500000000,1,1,00000008,5,"        ","3.5 Miles North of I-65                           "
$1,01,000172,1,3,13,1R,4,T,4,2,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",32363281," 86863927","    ","      ",3,0,101,1,008500000000,1,1,00000008,5,"        ","3.5 Miles North of I-65                           "
$1,01,000172,1,4,13,1R,4,T,4,2,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",32363281," 86863927","    ","      ",3,0,101,1,008500000000,1,1,00000008,5,"        ","3.5 Miles North of I-65                           "
$1,01,000172,5,1,13,1R,4,T,4,2,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",32359543," 86256643","    ","      ",3,0,101,1,008500000000,1,1,00000008,5,"        ","3.5 Miles North of I-65                           "
$1,01,000172,5,2,13,1R,4,T,4,2,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",32359543," 86256643","    ","      ",3,0,101,1,008500000000,1,1,00000008,5,"        ","3.5 Miles North of I-65                           "
$1,01,000172,5,3,13,1R,4,T,4,2,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",32359543," 86256643","    ","      ",3,0,101,1,008500000000,1,1,00000008,5,"        ","3.5 Miles North of I-65                           "
$1,01,000172,5,4,13,1R,4,T,4,2,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",32359543," 86256643","    ","      ",3,0,101,1,008500000000,1,1,00000008,5,"        ","3.5 Miles North of I-65                           "
$1,01,000176,1,1,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,Z,N,P,"            ","      ",32367716," 86311962","    ","      ",8,0,101,0,"            ",1,1,00000008,5,"        ","0.5 Miles North of I-65                           "
$1,01,000176,1,2,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,Z,N,P,"            ","      ",32367716," 86311962","    ","      ",8,0,101,0,"            ",1,1,00000008,5,"        ","0.5 Miles North of I-65                           "
$1,01,000176,1,3,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,Z,N,P,"            ","      ",32367716," 86311962","    ","      ",8,0,101,0,"            ",1,1,00000008,5,"        ","0.5 Miles North of I-65                           "
$1,01,000176,1,4,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,Z,N,P,"            ","      ",32367716," 86311962","    ","      ",8,0,101,0,"            ",1,1,00000008,5,"        ","0.5 Miles North of I-65                           "
$1,01,000176,5,1,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,Z,N,P,"            ","      ",32367656," 86315397","    ","      ",8,0,101,0,"            ",1,1,00000008,5,"        ","0.5 Miles North of I-65                           "
$1,01,000176,5,2,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,Z,N,P,"            ","      ",32367656," 86315397","    ","      ",8,0,101,0,"            ",1,1,00000008,5,"        ","0.5 Miles North of I-65                           "
$1,01,000176,5,3,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,Z,N,P,"            ","      ",32367656," 86315397","    ","      ",8,0,101,0,"            ",1,1,00000008,5,"        ","0.5 Miles North of I-65                           "
$1,01,000176,5,4,13,1U,4,T,4,3,N,0,0," ",13,N,0,0," ",2,Z,N,P,"            ","      ",32367656," 86315397","    ","      ",8,0,101,0,"            ",1,1,00000008,5,"        ","0.5 Miles North of I-65                           "
$1,01,000223,1,1,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33329987," 86792465","    ","      ",86,0,117,0,"            ",1,2,00000031,3,00000003,"0.5 Miles South of AL 119                         "
$1,01,000223,1,2,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33329987," 86792465","    ","      ",86,0,117,0,"            ",1,2,00000031,3,00000003,"0.5 Miles South of AL 119                         "
$1,01,000223,5,1,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33329987," 86792465","    ","      ",86,0,117,0,"            ",1,2,00000031,3,00000003,"0.5 Miles South of AL 119                         "
$1,01,000223,5,2,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",33329987," 86792465","    ","      ",86,0,117,0,"            ",1,2,00000031,3,00000003,"0.5 Miles South of AL 119                         "
$1,01,000263,1,1,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34041029," 86019674","    ","      ",71,0,055,0,"            ",1,3,00000211,0,"        ","2.0 Miles North of US 278                         "
$1,01,000263,1,2,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34041029," 86019674","    ","      ",71,0,055,0,"            ",1,3,00000211,0,"        ","2.0 Miles North of US 278                         "
$1,01,000263,5,1,13,4U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34041029," 86019674","    ","      ",71,0,055,0,"            ",1,3,00000211,0,"        ","2.0 Miles North of US 278                         "
$1,01,000263,5,2,13,4U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34041029," 86019674","    ","      ",71,0,055,0,"            ",1,3,00000211,0,"        ","2.0 Miles North of US 278                         "
$1,01,000263,5,3,13,4U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34041029," 86019674","    ","      ",71,0,055,0,"            ",1,3,00000211,0,"        ","2.0 Miles North of US 278                         "
$1,01,000274,1,1,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32331407," 86299310","    ","      ",71,0,101,0,"            ",1,0,00000000,0,"        ","Montgomery on Norman Bridge Rd                    "
$1,01,000274,1,2,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32331407," 86299310","    ","      ",71,0,101,0,"            ",1,0,00000000,0,"        ","Montgomery on Norman Bridge Rd                    "
$1,01,000274,5,1,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32331407," 86299310","    ","      ",71,0,101,0,"            ",1,0,00000000,0,"        ","Montgomery on Norman Bridge Rd                    "
$1,01,000274,5,2,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",32331407," 86299310","    ","      ",71,0,101,0,"            ",1,0,00000000,0,"        ","Montgomery on Norman Bridge Rd                    "
$1,01,000293,1,1,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34194675," 86529354","    ","      ",90,0,103,1,000067038969,1,3,00000067,0,"        ","0.6 Miles North of US 31                          "
$1,01,000293,1,2,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34194675," 86529354","    ","      ",90,0,103,1,000067038969,1,3,00000067,0,"        ","0.6 Miles North of US 31                          "
$1,01,000293,5,1,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34194675," 86529354","    ","      ",90,0,103,1,000067038969,1,3,00000067,0,"        ","0.6 Miles North of US 31                          "
$1,01,000293,5,2,13,3U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34194675," 86529354","    ","      ",90,0,103,1,000067038969,1,3,00000067,0,"        ","0.6 Miles North of US 31                          "
$1,01,000311,1,1,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34680577," 86568126","    ","      ",71,0,089,0,"            ",1,0,00000000,0,"        ","Huntsville on Whitesburg Dr.                      "
$1,01,000311,1,2,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34680577," 86568126","    ","      ",71,0,089,0,"            ",1,0,00000000,0,"        ","Huntsville on Whitesburg Dr.                      "
$1,01,000311,5,1,13,4U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34680577," 86568126","    ","      ",71,0,089,0,"            ",1,0,00000000,0,"        ","Huntsville on Whitesburg Dr.                      "
$1,01,000311,5,2,13,4U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34680577," 86568126","    ","      ",71,0,089,0,"            ",1,0,00000000,0,"        ","Huntsville on Whitesburg Dr.                      "
$1,01,000311,5,3,13,4U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34680577," 86568126","    ","      ",71,0,089,0,"            ",1,0,00000000,0,"        ","Huntsville on Whitesburg Dr.                      "
$1,01,000313,3,1,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34712814," 86624408","    ","      ",70,0,089,0,"            ",1,0,00000000,0,"        ","Huntsville on Bob Wallace Dr.                     "
$1,01,000313,3,2,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34712814," 86624408","    ","      ",70,0,089,0,"            ",1,0,00000000,0,"        ","Huntsville on Bob Wallace Dr.                     "
$1,01,000313,7,1,13,4U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34712814," 86624408","    ","      ",70,0,089,0,"            ",1,0,00000000,0,"        ","Huntsville on Bob Wallace Dr.                     "
$1,01,000313,7,2,13,4U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34712814," 86624408","    ","      ",70,0,089,0,"            ",1,0,00000000,0,"        ","Huntsville on Bob Wallace Dr.                     "
$1,01,000313,7,3,13,4U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34712814," 86624408","    ","      ",70,0,089,0,"            ",1,0,00000000,0,"        ","Huntsville on Bob Wallace Dr.                     "
$1,01,000351,3,1,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30676343," 88098041","    ","      ",71,0,097,1,MOBLMOB06726,1,0,00000056,0,"        ","Mobile on Airport Blvd.                           "
$1,01,000351,3,2,13,4U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30676343," 88098041","    ","      ",71,0,097,1,MOBLMOB06726,1,0,00000056,0,"        ","Mobile on Airport Blvd.                           "
$1,01,000351,7,1,13,4U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30676343," 88098041","    ","      ",71,0,097,1,MOBLMOB06726,1,0,00000056,0,"        ","Mobile on Airport Blvd.                           "
$1,01,000351,7,2,13,4U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30676343," 88098041","    ","      ",71,0,097,1,MOBLMOB06726,1,0,00000056,0,"        ","Mobile on Airport Blvd.                           "
$1,01,000351,7,3,13,4U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30676343," 88098041","    ","      ",71,0,097,1,MOBLMOB06726,1,0,00000056,0,"        ","Mobile on Airport Blvd.                           "
$1,01,000352,1,1,13,4U,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30769976," 88123298","    ","      ",84,0,097,1,000021300448,1,3,00000213,0,"        ","0.5 Miles North of US 45                          "
$1,01,000352,5,1,13,4U,1,T,1,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",30769976," 88123298","    ","      ",84,0,097,1,000021300448,1,3,00000213,0,"        ","0.5 Miles North of US 45                          "
$1,01,000406,1,1,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34703883," 86682178","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 13.7 North of Madison Blvd                     "
$1,01,000406,1,2,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34703883," 86682178","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 13.7 North of Madison Blvd                     "
$1,01,000406,1,3,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34703883," 86682178","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 13.7 North of Madison Blvd                     "
$1,01,000406,1,4,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34703883," 86682178","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 13.7 North of Madison Blvd                     "
$1,01,000406,1,5,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34703883," 86682178","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 13.7 North of Madison Blvd                     "
$1,01,000406,5,1,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34706158," 86675753","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 14.1 North of Madison Blvd                     "
$1,01,000406,5,2,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34706158," 86675753","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 14.1 North of Madison Blvd                     "
$1,01,000406,5,3,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34706158," 86675753","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 14.1 North of Madison Blvd                     "
$1,01,000406,5,4,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34706158," 86675753","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 14.1 North of Madison Blvd                     "
$1,01,000406,5,5,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34706158," 86675753","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 14.1 North of Madison Blvd                     "
$1,01,000406,5,6,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34706158," 86675753","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 14.1 North of Madison Blvd                     "
$1,01,000407,1,1,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34627960," 86909929","    ","      ",12,0,083,0,"            ",1,1,00000020,0,"        ","MP 73.5 Approx. 1.5 mile west                     "
$1,01,000407,1,2,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34627960," 86909929","    ","      ",12,0,083,0,"            ",1,1,00000020,0,"        ","MP 73.5 Approx. 1.5 mile west                     "
$1,01,000407,5,1,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34627960," 86909929","    ","      ",12,0,083,0,"            ",1,1,00000020,0,"        ","MP 73.5 Approx. 1.5 mile west                     "
$1,01,000407,5,2,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34627960," 86909929","    ","      ",12,0,083,0,"            ",1,1,00000020,0,"        ","MP 73.5 Approx. 1.5 mile west                     "
$1,01,000408,1,1,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34709425," 87744494","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 21.7 Just South of US-72 Br                    "
$1,01,000408,1,2,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34709425," 87744494","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 21.7 Just South of US-72 Br                    "
$1,01,000408,5,1,13,1U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34709425," 87744494","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 21.7 Just South of US-72 Br                    "
$1,01,000408,5,2,13,1U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34709425," 87744494","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 21.7 Just South of US-72 Br                    "
$1,01,000408,5,3,13,1U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34709425," 87744494","    ","      ",12,0,089,0,"            ",1,1,00000565,0,"        ","MP 21.7 Just South of US-72 Br                    "
$1,01,000409,1,1,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34631543," 86886386","    ","      ",12,0,083,0,"            ",1,1,00000565,0,"        ","MP 0.9 approx 0.9 East of I-65                    "
$1,01,000409,1,2,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34631543," 86886386","    ","      ",12,0,083,0,"            ",1,1,00000565,0,"        ","MP 0.9 approx 0.9 East of I-65                    "
$1,01,000409,5,1,13,1U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34631543," 86886386","    ","      ",12,0,083,0,"            ",1,1,00000565,0,"        ","MP 0.9 approx 0.9 East of I-65                    "
$1,01,000409,5,2,13,1U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34631543," 86886386","    ","      ",12,0,083,0,"            ",1,1,00000565,0,"        ","MP 0.9 approx 0.9 East of I-65                    "
$1,01,000409,5,3,13,1U,3,T,3,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34631543," 86886386","    ","      ",12,0,083,0,"            ",1,1,00000565,0,"        ","MP 0.9 approx 0.9 East of I-65                    "
$1,01,000410,1,1,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34635134," 86859482","    ","      ",12,0,083,0,"            ",1,1,00000565,0,"        ","MP 2.5 APPROX. 2.5 MILES EAST                     "
$1,01,000410,1,2,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34635134," 86859482","    ","      ",12,0,083,0,"            ",1,1,00000565,0,"        ","MP 2.5 APPROX. 2.5 MILES EAST                     "
$1,01,000410,5,1,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34635134," 86859482","    ","      ",12,0,083,0,"            ",1,1,00000565,0,"        ","MP 2.5 APPROX. 2.5 MILES EAST                     "
$1,01,000410,5,2,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34635134," 86859482","    ","      ",12,0,083,0,"            ",1,1,00000565,0,"        ","MP 2.5 APPROX. 2.5 MILES EAST                     "
$1,01,000411,1,1,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34649614," 86821202","    ","      ",10,0,083,0,"            ",1,1,00000565,0,"        ","4.9 Miles East of I-65                            "
$1,01,000411,1,2,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34649614," 86821202","    ","      ",10,0,083,0,"            ",1,1,00000565,0,"        ","4.9 Miles East of I-65                            "
$1,01,000411,5,1,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34649614," 86821202","    ","      ",10,0,083,0,"            ",1,1,00000565,0,"        ","4.9 Miles East of I-65                            "
$1,01,000411,5,2,13,1U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34649614," 86821202","    ","      ",10,0,083,0,"            ",1,1,00000565,0,"        ","4.9 Miles East of I-65                            "
$1,01,000412,1,1,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34711874," 86657989","    ","      ",9,0,089,0,"            ",1,1,00000565,0,"        ","MP 15.175 Approx. 1.0 Mile Eas                    "
$1,01,000412,1,2,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34711874," 86657989","    ","      ",9,0,089,0,"            ",1,1,00000565,0,"        ","MP 15.175 Approx. 1.0 Mile Eas                    "
$1,01,000412,1,3,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34711874," 86657989","    ","      ",9,0,089,0,"            ",1,1,00000565,0,"        ","MP 15.175 Approx. 1.0 Mile Eas                    "
$1,01,000412,1,4,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34711874," 86657989","    ","      ",9,0,089,0,"            ",1,1,00000565,0,"        ","MP 15.175 Approx. 1.0 Mile Eas                    "
$1,01,000412,1,5,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34711874," 86657989","    ","      ",9,0,089,0,"            ",1,1,00000565,0,"        ","MP 15.175 Approx. 1.0 Mile Eas                    "
$1,01,000412,5,1,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34711874," 86657989","    ","      ",9,0,089,0,"            ",1,1,00000565,0,"        ","MP 15.175 Approx. 1.0 Mile Eas                    "
$1,01,000412,5,2,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34711874," 86657989","    ","      ",9,0,089,0,"            ",1,1,00000565,0,"        ","MP 15.175 Approx. 1.0 Mile Eas                    "
$1,01,000412,5,3,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34711874," 86657989","    ","      ",9,0,089,0,"            ",1,1,00000565,0,"        ","MP 15.175 Approx. 1.0 Mile Eas                    "
$1,01,000412,5,4,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34711874," 86657989","    ","      ",9,0,089,0,"            ",1,1,00000565,0,"        ","MP 15.175 Approx. 1.0 Mile Eas                    "
$1,01,000412,5,5,13,1U,5,T,5,3,N,0,0," ",13,N,0,0," ",2,W,N,P,"            ","      ",34711874," 86657989","    ","      ",9,0,089,0,"            ",1,1,00000565,0,"        ","MP 15.175 Approx. 1.0 Mile Eas                    "
$1,01,000414,3,1,13,5U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34778490," 86612803","    ","      ",71,0,089,0,"            ",1,0,00000000,0,"        ","Huntsville on Stringfield Rd.                     "
$1,01,000414,3,2,13,5U,2,T,2,3,N,0,0," ",13,N,0,0," ",2,L,N,P,"            ","      ",34778490," 86612803","    ","      ",71,0,089,0,"            ",1,0,00000000,0,"        ","Huntsville on Stringfield Rd.                     "
